playerID,yearID,salary,stint,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,W,L,G_right,GS,CG,SHO,SV,IPouts,H_right,ER,HR_right,BB_right,SO_right,BAOpp,ERA,IBB_right,WP,HBP_right,BK,BFP,GF,R_right,SH_right,SF_right,GIDP_right,GS_right,InnOuts,PO,A,E,DP,PB,WP_right,SB_right,CS_right,ZR,Training-Validation
youngmi02,2009,13054526,1,135,0,541,76,174,36,2,22,68,8,3,47,90,2,1,0,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
ugglada01,2013,13146942,1,136,0,448,60,80,10,3,22,55,2,0,77,171,2,9,0,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
estrama01,2016,11500000,1,29,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,9,29,29,0,0,0,528,132,68,23,65,165,0.203,3.48,1,5,4,0,723,0,73,0,3,6,29,528,8,14,0,1,0,0,0,0,0,Validation
hartke01,2011,417000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
fiersmi01,2013,498000,1,11,0,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,4,11,3,0,0,0,67,28,18,8,6,15,0.298,7.25,0,1,0,0,103,4,20,1,2,0,3,67,2,5,0,0,0,0,0,0,0,Training
oflaher01,2016,1750000,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,39,0,0,0,0,86,39,22,3,11,22,0.32,6.91,2,3,2,0,136,8,25,1,0,3,0,86,0,2,1,0,0,0,0,0,0,Validation
lerouch01,2012,486000,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,34,11,7,1,2,12,0.25,5.56,0,1,1,0,48,3,9,1,0,1,0,34,0,2,0,0,0,0,0,0,0,Training
choiji01,2016,650000,1,54,0,112,9,19,4,0,5,12,2,4,16,27,1,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
felizne01,2016,3900000,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,62,0,0,0,2,161,40,21,10,21,61,0.207,3.52,1,3,1,0,218,6,21,2,1,5,0,161,1,5,0,1,0,0,0,0,0,Validation
morinmi01,2015,514000,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,47,0,0,0,1,106,36,25,3,9,41,0.265,6.37,2,0,2,0,151,10,28,2,2,1,0,106,2,3,1,0,0,0,0,0,0,Training
thayeda01,2014,515800,1,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,70,0,0,0,0,196,53,17,9,16,62,0.215,2.34,3,1,2,0,265,25,19,1,0,2,0,196,2,6,0,0,0,0,0,0,0,Training
chaveje01,2010,415000,3,51,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,51,0,0,0,0,188,69,41,11,23,45,0.557,11.77,7,2,1,0,280,26,44,5,3,2,0,188,3,6,0,0,0,0,0,0,0,Training
dempsry01,2006,4333333,1,74,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,74,0,0,0,24,225,77,40,5,36,67,0.262,4.8,3,6,3,0,342,64,47,5,4,6,0,225,3,8,1,0,0,0,0,0,0,Training
gathrjo01,2008,427000,1,105,0,279,41,71,3,1,0,22,21,4,20,40,0,4,10,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
boescbr01,2011,430000,1,115,0,428,75,121,25,1,16,54,5,3,35,83,2,5,0,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
leecl02,2014,25000000,1,13,0,24,2,6,0,0,0,1,0,0,0,9,0,0,1,0,0,0,4,5,13,13,1,0,0,244,100,33,7,12,72,0.304,3.65,0,1,1,0,352,0,40,7,3,4,13,244,4,8,0,0,0,0,0,0,0,Training
belisma01,2013,4100000,1,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,72,0,0,0,0,219,76,35,6,15,62,0.269,4.32,2,3,0,0,301,16,37,2,1,8,0,219,8,13,0,2,0,0,0,0,0,Training
salazda01,2016,536200,1,25,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,6,25,25,0,0,0,412,121,59,16,63,161,0.235,3.87,3,9,2,3,584,0,61,0,4,9,25,412,5,9,1,0,0,0,0,0,0,Validation
pedrodu01,2012,8250000,1,141,0,563,81,163,39,3,15,65,20,6,48,60,3,5,1,6,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
harrima01,2016,13000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
wrighwe01,2014,1425000,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0,145,48,17,2,19,37,0.262,3.17,2,2,2,0,209,15,19,2,3,5,0,145,2,12,0,0,0,0,0,0,0,Training
mcgowdu01,2012,600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
rosalle01,2010,409500,1,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,49,25,13,2,9,12,0.362,7.16,0,1,0,0,80,3,13,0,2,2,0,49,2,0,0,0,0,0,0,0,0,Training
blancgr01,2016,3900000,1,106,0,241,28,54,10,4,1,18,6,3,29,51,4,1,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
luebkco01,2011,415600,1,47,0,33,3,7,0,0,0,0,0,0,2,16,0,0,1,0,0,0,6,10,46,17,0,0,0,419,105,51,12,44,154,0.209,3.29,3,5,2,2,555,3,54,3,4,9,,,,,,,,,,,,Training
nolasri01,2016,12000000,3,32,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,8,14,32,32,1,1,0,593,202,97,26,44,144,0.519,8.34,0,7,5,0,817,0,104,3,9,21,32,593,10,23,2,2,0,0,0,0,0,Validation
brothre01,2014,502000,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,74,0,0,0,0,169,65,35,7,39,55,0.288,5.59,0,5,2,1,273,15,38,1,4,3,0,169,1,8,0,0,0,0,0,0,0,Training
sweenmi01,2010,650000,3,56,0,151,21,38,5,0,8,26,3,0,14,21,0,2,0,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
schnebr01,2010,1125000,1,47,0,125,17,30,4,1,4,15,0,0,19,25,2,1,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
victosh01,2013,13000000,1,122,0,477,82,140,26,2,15,61,21,3,25,75,0,18,10,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,117,3064,296,10,3,3,0,0,0,0,0,Training
escobed01,2012,480000,3,50,0,131,18,28,4,1,0,9,3,0,11,31,0,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,33,974,44,93,2,16,0,0,0,0,0,Training
beckejo02,2013,17000000,1,8,0,8,0,1,0,0,0,0,0,0,1,3,0,0,3,0,1,0,0,5,8,8,1,0,0,130,50,25,8,15,41,0.289,5.19,2,0,1,0,195,0,30,5,1,2,8,130,2,7,1,0,0,0,0,0,0,Training
dukeza01,2016,5000000,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,81,0,0,0,2,183,48,16,2,29,68,0.43,4.56,3,4,4,0,258,13,16,3,1,7,0,183,1,14,1,0,0,0,0,0,0,Validation
booneaa01,2007,925000,1,69,0,189,27,54,11,0,5,28,2,0,21,41,4,13,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
stubbdr01,2012,527500,1,136,0,493,75,105,13,2,14,40,30,7,42,166,0,2,6,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
wrighja01,2012,900000,1,66,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,66,0,0,0,0,203,72,28,2,30,54,0.27,3.72,7,2,4,0,306,22,35,3,2,5,0,203,9,10,5,1,0,0,0,0,0,Training
perezch01,2013,7300000,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,54,0,0,0,25,162,56,26,11,21,54,0.263,4.33,2,1,4,0,243,41,27,5,0,1,0,162,2,6,0,0,0,0,0,0,0,Training
loneyja01,2014,1000000,1,155,0,600,59,174,27,0,9,69,4,0,41,80,2,4,0,6,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
gonzagi01,2015,11000000,1,31,0,43,1,4,1,0,0,2,0,0,1,18,0,2,10,0,1,0,11,8,31,31,0,0,0,527,181,74,8,69,169,0.269,3.79,3,4,4,0,758,0,79,3,9,16,31,527,9,32,0,1,0,0,0,0,0,Training
thayeda01,2015,1375000,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,0,0,0,0,113,37,17,5,15,25,0.262,4.06,4,2,0,0,158,5,17,1,1,5,0,113,0,2,0,0,0,0,0,0,0,Training
kempma01,2008,406000,1,155,0,606,93,176,38,5,18,76,35,11,46,153,6,1,1,3,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
aquingr01,2007,399000,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,42,13,7,2,5,12,0.245,4.5,1,2,0,0,59,8,9,1,0,1,0,42,0,1,0,0,0,0,0,0,0,Training
bowenro01,2007,382300,6,61,0,156,21,36,10,0,4,18,1,2,27,61,3,1,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
meekev01,2010,413500,1,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,70,0,0,0,4,240,53,19,5,31,70,0.185,2.14,4,2,4,0,324,16,25,2,1,6,0,240,19,14,0,1,0,0,0,0,0,Training
sanchan01,2011,3700000,1,32,0,57,1,7,0,0,0,3,0,0,4,23,0,0,9,0,0,0,8,9,32,32,3,2,0,589,187,80,20,64,202,0.25,3.67,8,4,5,5,830,0,85,12,1,14,32,589,18,26,1,1,0,0,0,0,0,Training
greinza01,2008,1400000,1,32,0,7,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,13,10,32,32,1,0,0,607,202,78,21,56,183,0.257,3.47,1,8,4,1,851,0,87,2,4,15,32,607,11,24,1,1,0,0,0,0,0,Training
hattesc01,2006,750000,1,141,0,456,62,132,28,0,13,51,2,2,74,41,3,3,2,4,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
perezol01,2006,1900000,3,23,0,38,0,4,0,0,0,3,1,0,2,12,0,0,1,0,1,0,3,13,22,22,1,1,0,338,129,82,20,68,102,0.583,13.01,0,5,6,1,529,0,90,5,10,10,,,,,,,,,,,,Training
smoltjo01,2009,5500000,3,15,0,15,1,1,0,0,0,0,0,0,1,7,0,0,0,0,1,0,3,8,15,15,0,0,0,234,95,55,11,18,73,0.591,12.59,2,0,3,0,344,0,55,2,4,5,15,234,6,12,0,1,0,0,0,0,0,Training
mcallza01,2016,1300000,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,53,2,0,0,0,157,53,20,6,23,54,0.256,3.44,2,3,2,0,233,11,21,1,0,1,2,157,5,3,0,0,0,0,0,0,0,Validation
blantjo01,2011,10500000,1,11,0,11,1,2,0,0,0,2,0,0,0,3,0,0,1,0,0,0,1,2,11,8,0,0,0,124,52,23,5,9,35,0.319,5.01,0,0,1,0,180,1,23,5,2,7,8,124,1,8,0,2,0,0,0,0,0,Training
cervefr01,2011,455700,1,43,0,124,17,33,4,0,4,22,4,1,9,29,0,2,1,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
byrneer01,2006,2250000,1,143,0,562,82,150,37,3,26,79,25,3,34,88,2,5,2,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
saundjo01,2008,425000,1,31,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,7,31,31,1,0,0,594,187,75,21,53,103,0.253,3.41,2,3,6,0,807,0,82,5,2,28,31,594,8,33,0,3,0,0,0,0,0,Training
hughedu01,2010,400500,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,57,0,0,0,0,169,59,24,3,24,34,0.273,3.83,0,1,5,0,252,19,28,1,6,2,0,169,5,8,0,2,0,0,0,0,0,Training
woodbl01,2012,502000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
greenkh01,2006,405000,1,121,0,412,56,101,26,2,15,55,5,1,39,87,0,7,0,2,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
meddebr01,2007,390500,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,0,0,0,0,88,30,14,9,16,23,0.273,4.3,0,1,1,0,128,7,16,1,0,1,0,88,4,1,1,0,0,0,0,0,0,Training
broxtjo01,2016,3750000,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,66,0,0,0,0,182,52,29,7,24,57,0.229,4.3,5,1,3,0,259,14,32,2,3,1,0,182,3,14,0,0,0,0,0,0,0,Validation
villaca01,2014,5000000,1,42,0,10,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,5,7,42,5,0,0,2,233,89,40,6,19,72,0.282,4.64,4,3,3,0,343,15,42,3,2,3,5,233,3,12,0,0,0,0,0,0,0,Training
ozunapa01,2006,500000,1,79,0,189,25,62,12,2,2,17,6,6,7,16,0,4,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
camermi01,2006,7333333,1,141,0,552,88,148,34,9,22,83,25,9,71,142,2,6,0,5,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,139,3732,367,6,6,2,0,0,0,0,0,Training
teahema01,2009,3575000,1,144,0,524,69,142,34,1,12,50,8,1,37,123,4,6,2,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
catalfr01,2010,650000,1,25,0,25,2,4,1,0,0,1,0,0,1,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
gibboja01,2006,4200000,1,90,0,343,34,95,23,0,13,46,0,0,32,48,2,2,0,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
salech01,2013,850000,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,30,30,4,1,0,643,184,73,23,46,226,0.23,3.07,2,8,14,1,866,0,81,2,4,17,30,643,5,19,1,1,0,0,0,0,0,Training
bakersc02,2009,750000,1,33,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,9,33,33,1,1,0,600,190,97,28,48,162,0.247,4.37,1,4,4,0,828,0,99,1,6,10,33,600,9,17,0,0,0,0,0,0,0,Training
kawakke01,2010,7333666,1,18,0,24,2,3,1,0,0,1,0,0,3,9,0,0,4,0,1,0,1,10,18,16,0,0,0,262,98,50,10,32,59,0.284,5.15,10,4,1,0,391,1,57,6,7,5,16,262,2,11,3,0,0,0,0,0,0,Training
carrahe01,2007,3000000,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,29,1,0,0,0,115,44,28,8,23,33,0.272,6.57,1,3,1,0,187,9,34,0,1,2,1,115,4,5,1,2,0,0,0,0,0,Training
reitsch01,2007,1350000,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,71,37,20,3,9,11,0.359,7.61,1,4,0,0,115,6,22,2,1,3,0,71,1,4,0,0,0,0,0,0,0,Training
mitrese01,2006,330000,1,16,0,12,2,2,1,0,0,1,0,0,0,4,0,0,2,0,0,0,1,5,15,7,0,0,0,123,44,26,7,20,31,0.275,5.71,3,1,6,0,189,3,28,2,1,5,,,,,,,,,,,,Training
hudsoor01,2009,3364877,1,149,0,551,74,156,35,6,9,62,8,1,62,99,4,4,9,5,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
reynoma01,2013,6000000,3,135,0,445,55,98,14,0,21,67,3,1,51,154,1,5,0,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
smithca02,2016,529000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,2,0,0,1,2,0.2,0.0,0,0,0,0,11,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,Validation
janssca01,2009,413900,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,21,5,0,0,1,120,59,26,5,14,24,0.341,5.85,1,1,2,0,192,5,29,1,2,6,5,120,2,6,1,0,0,0,0,0,0,Training
drewst01,2009,1500000,1,135,0,533,71,139,29,12,12,65,5,1,49,87,7,1,5,7,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
kazmisc01,2008,3785000,1,27,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,8,27,27,0,0,0,457,123,59,23,70,166,0.22,3.49,2,5,4,0,641,0,61,4,5,6,27,457,5,9,2,0,0,0,0,0,0,Training
moralfr01,2011,424000,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,50,0,0,0,0,139,40,19,6,19,42,0.45399999999999996,7.48,1,2,2,1,193,13,21,2,1,2,0,139,1,8,0,0,0,0,0,0,0,Training
cruzju02,2009,2250000,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,46,0,0,0,2,151,46,32,6,29,38,0.246,5.72,1,6,1,0,219,18,34,1,1,3,0,151,1,5,0,1,0,0,0,0,0,Training
pattotr01,2014,1275000,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,42,16,8,2,5,13,0.559,10.55,1,0,0,0,63,7,8,0,0,1,0,42,0,0,0,0,0,0,0,0,0,Training
chapmar01,2015,8050000,1,65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,65,0,0,0,33,199,43,12,3,33,116,0.181,1.63,1,7,5,0,278,54,13,0,2,0,0,199,1,2,0,0,0,0,0,0,0,Training
stitema01,2015,510500,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,26,14,12,1,5,6,0.368,12.46,0,0,0,0,44,6,14,0,1,1,0,26,0,2,0,0,0,0,0,0,0,Training
marcush01,2007,386100,1,38,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,12,6,38,25,0,0,1,477,149,73,27,49,122,0.249,4.13,1,1,5,0,660,6,76,3,3,16,25,477,19,27,0,6,0,0,0,0,0,Training
teahema01,2011,4750000,3,78,0,160,14,32,4,0,4,14,0,1,16,45,1,0,1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
monteje01,2013,503300,1,29,0,101,6,21,1,1,3,9,0,1,8,21,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
molinya01,2012,7000000,1,138,0,505,65,159,28,0,22,76,12,3,45,55,4,5,3,5,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
solando01,2013,491500,1,102,0,361,33,90,13,1,3,34,3,1,23,57,3,7,2,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
wellsve01,2007,8787500,1,149,0,584,85,143,36,4,16,80,10,4,49,89,4,3,0,6,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
willijo03,2006,327000,1,142,0,502,62,139,28,2,26,74,2,0,54,109,2,11,0,6,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
uribeju01,2006,3150000,1,132,0,463,53,109,28,2,21,71,1,1,13,82,1,3,9,7,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,127,3390,217,373,14,84,0,0,0,0,0,Training
glavito02,2008,8000000,1,14,0,19,2,2,0,0,0,1,0,0,3,5,0,0,3,0,0,0,2,4,13,13,0,0,0,190,67,39,11,37,37,0.288,5.54,4,0,1,0,281,0,40,7,3,8,,,,,,,,,,,,Training
phillbr01,2010,6937500,1,155,0,626,100,172,33,5,18,59,16,12,46,83,1,8,6,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
hafnetr01,2010,11500000,1,118,0,396,46,110,29,0,13,50,2,1,51,94,10,12,0,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
saltaja01,2012,2500000,1,121,0,405,55,90,17,1,25,59,0,1,38,139,0,1,0,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
walkene01,2012,500000,1,129,0,472,62,132,27,0,14,69,7,5,47,104,1,2,1,8,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
dresery01,2006,1900000,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,26,9,5,0,8,5,0.29,5.19,0,2,0,0,41,0,8,2,0,0,2,26,0,1,0,0,0,0,0,0,0,Training
betanra01,2011,3775000,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,68,0,0,0,8,187,46,20,7,8,73,0.203,2.89,0,1,0,2,237,24,21,0,2,3,0,187,1,1,0,0,0,0,0,0,0,Training
tomlijo01,2013,501800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0.25,0.0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Training
maybejo02,2011,414000,1,104,0,267,37,73,17,1,15,49,8,3,26,55,2,2,0,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
lidgebr01,2012,1000000,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,2,28,12,10,1,11,10,0.308,9.64,5,0,0,0,51,4,10,1,0,0,0,28,0,1,0,0,0,0,0,0,0,Training
defraju01,2015,528000,1,61,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,61,0,0,0,0,240,92,49,9,32,68,0.291,5.51,2,7,5,0,362,16,52,4,5,5,0,240,10,3,2,1,0,0,0,0,0,Training
atchisc01,2014,800000,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,70,0,0,0,2,216,60,22,4,14,49,0.227,2.75,4,1,0,0,280,11,24,1,1,12,0,216,5,13,1,1,0,0,0,0,0,Training
dudalu01,2016,6725000,1,47,0,153,20,35,7,0,7,23,0,0,15,36,2,2,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
wilsocj01,2011,7000000,1,34,0,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,7,34,34,3,1,0,670,191,73,16,74,206,0.232,2.94,0,6,10,0,915,0,89,3,5,31,34,670,6,23,1,0,0,0,0,0,0,Training
constjo01,2012,480000,1,37,0,76,8,19,2,0,0,4,5,2,8,21,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
butlebi03,2009,421000,1,159,0,608,78,183,51,1,21,93,1,0,58,103,3,2,0,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
jonesad01,2015,13333333,1,137,0,546,74,147,25,3,27,82,3,1,24,102,3,8,0,3,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
vanderi01,2008,391500,1,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,4,4,0,0,0,42,20,12,1,10,20,0.333,7.71,0,0,2,0,74,0,12,2,0,0,4,42,0,1,1,0,0,0,0,0,0,Training
quallch01,2014,2700000,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,58,0,0,0,19,154,54,19,5,5,43,0.265,3.33,2,1,2,0,213,41,22,2,0,5,0,154,4,8,0,0,0,0,0,0,0,Training
cowgico01,2012,482500,1,38,0,104,10,28,2,0,1,9,3,4,11,27,0,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
simmoan01,2014,1000000,1,146,0,540,44,132,18,4,7,46,4,5,32,60,4,0,2,2,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,144,3831,217,411,14,99,0,0,0,0,0,Training
easleda01,2008,950000,1,113,0,316,33,85,10,2,6,44,0,0,19,38,0,7,2,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
schaflo01,2014,505000,1,65,0,116,13,21,9,1,0,8,2,1,15,27,3,1,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
branyru01,2007,1000000,6,89,0,163,22,32,5,1,10,26,1,0,28,69,1,2,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
rodriiv01,2008,12379883,3,115,0,398,44,110,20,3,7,35,10,1,23,67,2,3,3,2,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
bedarer01,2007,3400000,1,28,0,5,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,13,5,28,28,1,1,0,546,141,64,19,57,221,0.212,3.16,0,3,5,0,733,0,66,2,4,13,28,546,6,17,0,2,0,0,0,0,0,Training
woodsja01,2006,332000,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,37,8,0,0,1,315,115,49,12,53,66,0.278,4.2,5,4,2,0,473,10,51,2,2,10,8,315,6,9,0,0,0,0,0,0,0,Training
vinceni01,2014,510200,1,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,63,0,0,0,0,165,44,22,5,11,62,0.221,3.6,1,1,2,0,215,7,22,3,0,5,0,165,2,9,1,1,0,0,0,0,0,Training
andinro01,2011,421500,1,139,0,457,63,120,22,0,5,36,13,3,41,83,0,3,9,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
cabreev01,2014,2450000,1,90,0,357,36,83,13,1,3,20,18,8,20,86,0,1,9,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,2412,126,254,13,47,0,0,0,0,0,Training
ludwiry01,2008,411000,1,152,0,538,104,161,40,3,37,113,4,4,62,146,3,8,1,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
jonesan01,2007,14000000,1,154,0,572,83,127,27,2,26,94,5,2,70,138,4,8,0,9,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,153,4038,396,3,2,1,0,0,0,0,0,Training
